Instance,N,K,Transitions (min),States (min),Time(min),Transitions (max),States (max),Time(max),Transitions (mean),States (mean),Time(mean),Failed
BW,12,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,12,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,13,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,14,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
BW,15,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
CM,2,2,10,10,1.0,199,199,67.0,54.82,46.74,7.31,0
CM,2,3,7,7,1.0,321,321,37.0,57.83,49.88,7.09,0
CM,2,4,9,9,1.0,295,295,112.0,50.7,43.95,8.43,0
CM,2,5,9,9,1.0,254,254,102.0,54.66,46.77,8.07,0
CM,2,6,11,11,1.0,317,317,123.0,53.97,46.63,9.17,0
CM,2,7,7,7,1.0,292,292,63.0,51.4,44.34,8.45,0
CM,2,8,7,7,1.0,187,187,156.0,49.74,42.93,9.25,0
CM,2,9,7,7,1.0,261,261,143.0,60.99,52.56,12.35,0
CM,2,10,8,8,2.0,215,215,59.0,52.89,45.65,10.45,0
CM,2,11,9,9,2.0,265,265,54.0,56.1,48.21,10.03,0
CM,2,12,10,10,2.0,248,248,86.0,63.73,54.45,12.89,0
CM,2,13,7,7,2.0,244,244,1297.0,58.69,50.75,24.25,0
CM,2,14,8,8,2.0,217,217,90.0,48.69,42.28,10.48,0
CM,2,15,7,7,1.0,183,183,82.0,47.41,41.5,11.02,0
CM,3,2,25,25,4.0,1579,1579,251.0,337.86,261.33,45.27,0
CM,3,3,30,30,4.0,2529,2529,542.0,370.22,293.75,54.72,0
CM,3,4,15,15,2.0,1793,1793,379.0,313.8,250.71,54.2,0
CM,3,5,26,22,3.0,1621,1621,1789.0,305.33,243.57,67.24,0
CM,3,6,18,18,4.0,1487,1487,439.0,327.24,261.34,57.29,0
CM,3,7,26,26,6.0,1971,1971,1750.0,360.08,288.34,84.15,0
CM,3,8,32,32,7.0,2180,2180,1777.0,368.15,293.32,89.52,0
CM,3,9,22,22,4.0,3649,3649,1020.0,377.43,298.78,79.54,0
CM,3,10,30,30,4.0,1697,1697,2109.0,317.95,254.87,87.35,0
CM,3,11,27,27,3.0,1758,1758,2378.0,387.83,307.42,107.56,0
CM,3,12,33,33,4.0,2677,2677,3009.0,389.09,308.84,150.79,0
CM,3,13,35,35,8.0,1260,1260,2978.0,304.12,244.29,100.34,0
CM,3,14,39,39,6.0,1825,1825,443.0,318.97,255.88,79.84,0
CM,3,15,15,15,3.0,2405,2405,3609.0,341.0,270.8,122.05,0
CM,4,2,52,52,11.0,5001,5001,5205.0,1644.32,1245.09,502.4,3
CM,4,3,118,118,22.0,5001,5001,5761.0,1666.93,1298.16,622.5,4
CM,4,4,119,119,23.0,5001,5001,6087.0,1813.22,1407.63,728.84,8
CM,4,5,135,135,22.0,5001,5001,6458.0,1808.39,1403.0,779.5,10
CM,4,6,112,112,20.0,5001,5001,7104.0,1778.55,1382.42,936.9,7
CM,4,7,122,122,25.0,5001,5001,6878.0,1789.16,1392.41,930.63,8
CM,4,8,121,121,26.0,5001,5001,7084.0,1826.43,1425.42,952.93,8
CM,4,9,59,59,22.0,5001,5001,7191.0,1718.91,1324.37,1029.25,9
CM,4,10,58,58,20.0,5001,5001,7738.0,1620.0,1259.13,1061.2,5
CM,4,11,155,155,46.0,5001,5001,9078.0,1624.51,1260.64,1252.01,9
CM,4,12,200,200,65.0,5001,5001,9652.0,1697.26,1324.27,1720.49,7
DP,2,2,28,28,3.0,57,57,177.0,40.13,38.11,13.87,0
DP,2,3,31,31,3.0,63,63,472.0,47.99,46.14,12.31,0
DP,2,4,36,36,3.0,76,76,56.0,56.13,54.33,6.9,0
DP,2,5,42,42,4.0,84,84,63.0,63.79,61.97,7.82,0
DP,2,6,36,36,4.0,94,94,80.0,67.58,65.94,8.73,0
DP,2,7,54,54,5.0,98,98,13.0,76.24,74.54,7.91,0
DP,2,8,56,56,6.0,109,109,70.0,83.94,82.27,9.75,0
DP,2,9,64,64,6.0,118,118,67.0,91.49,89.85,10.31,0
DP,2,10,57,57,6.0,123,123,82.0,100.0,98.38,11.86,0
DP,2,11,68,68,7.0,131,131,83.0,105.26,103.64,12.28,0
DP,2,12,67,67,7.0,141,141,76.0,113.6,112.03,12.77,0
DP,2,13,75,75,8.0,154,154,87.0,122.41,120.76,15.13,0
DP,2,14,95,95,10.0,159,159,88.0,127.52,126.0,15.26,0
DP,2,15,90,90,8.0,156,156,86.0,131.18,129.73,14.28,0
DP,3,2,61,61,6.0,160,160,61.0,107.93,98.25,13.36,0
DP,3,3,61,61,7.0,213,213,91.0,129.54,120.22,16.31,0
DP,3,4,73,73,8.0,256,256,89.0,149.29,140.45,17.59,0
DP,3,5,82,82,8.0,272,272,88.0,171.36,162.83,20.03,0
DP,3,6,99,99,11.0,296,296,121.0,185.74,177.79,24.98,0
DP,3,7,91,91,10.0,347,347,126.0,204.55,196.42,26.39,0
DP,3,8,95,95,9.0,340,340,111.0,214.65,207.23,24.74,0
DP,3,9,94,94,9.0,451,451,115.0,248.35,240.8,29.21,0
DP,3,10,115,115,11.0,409,409,123.0,254.1,246.76,29.96,0
DP,3,11,158,158,16.0,459,459,125.0,281.26,273.6,33.32,0
DP,3,12,136,136,13.0,514,514,143.0,287.8,280.69,36.48,0
DP,3,13,163,163,17.0,526,526,130.0,301.84,294.62,35.79,0
DP,3,14,141,141,13.0,526,526,135.0,334.04,326.67,40.26,0
DP,3,15,202,202,20.0,563,563,144.0,339.96,333.03,40.46,0
DP,4,2,128,128,14.0,489,489,134.0,248.94,219.85,31.11,0
DP,4,3,127,127,13.0,617,617,158.0,285.85,259.0,36.38,0
DP,4,4,77,77,8.0,557,557,162.0,325.46,299.55,40.28,0
DP,4,5,108,108,11.0,715,715,172.0,348.67,325.0,46.34,0
DP,4,6,147,147,17.0,654,654,147.0,380.3,357.17,53.21,0
DP,4,7,149,144,16.0,768,768,123.0,401.42,379.11,50.88,0
DP,4,8,198,198,21.0,1002,1002,143.0,430.13,408.57,57.16,0
DP,4,9,183,183,21.0,1004,1004,149.0,500.1,477.66,67.99,0
DP,4,10,202,202,22.0,893,893,181.0,499.49,478.2,65.7,0
DP,4,11,251,251,30.0,937,937,213.0,526.04,504.62,71.72,0
DP,4,12,241,241,28.0,914,914,176.0,547.11,526.19,69.42,0
DP,4,13,288,288,33.0,1038,1038,188.0,575.98,555.37,77.24,0
DP,4,14,194,194,22.0,1073,1073,205.0,605.55,584.84,79.3,0
DP,4,15,326,326,37.0,1256,1256,217.0,627.12,606.52,84.65,0
DP,5,2,175,175,19.0,889,889,176.0,536.95,460.41,76.8,0
DP,5,3,234,234,27.0,963,963,168.0,589.15,520.11,85.26,0
DP,5,4,177,177,21.0,1042,1042,213.0,591.04,528.41,85.87,0
DP,5,5,233,233,27.0,1236,1236,208.0,643.93,583.34,94.32,0
DP,5,6,257,257,30.0,1297,1297,230.0,692.5,633.81,102.62,0
DP,5,7,235,235,27.0,1487,1487,219.0,711.52,654.92,105.14,0
DP,5,8,264,264,32.0,1570,1570,303.0,768.32,711.36,114.39,0
DP,5,9,424,424,54.0,1449,1449,236.0,810.41,754.37,123.44,0
DP,5,10,303,303,37.0,1770,1770,278.0,859.52,803.68,128.81,0
DP,5,11,333,333,40.0,1579,1579,280.0,873.87,818.82,130.32,0
DP,5,12,328,301,42.0,2036,2036,321.0,888.17,833.77,132.67,0
DP,5,13,368,368,43.0,1860,1860,304.0,980.58,925.37,147.84,0
DP,5,14,491,491,60.0,2044,2044,372.0,1072.07,1016.22,165.58,0
DP,5,15,395,395,48.0,1904,1904,346.0,1051.84,997.54,160.79,0
DP,6,2,357,357,47.0,2106,2106,331.0,950.74,780.03,163.19,0
DP,6,3,405,405,51.0,1984,1984,412.0,1066.06,906.65,191.58,0
DP,6,4,412,412,57.0,2502,2502,534.0,1081.44,931.06,195.7,0
DP,6,5,383,383,49.0,2108,2108,442.0,1152.45,1006.2,208.6,0
DP,6,6,390,390,47.0,2178,2178,458.0,1097.55,956.54,197.48,0
DP,6,7,358,358,43.0,2644,2644,535.0,1215.48,1074.75,221.99,0
DP,6,8,408,408,53.0,2976,2976,634.0,1233.59,1093.92,227.92,0
DP,6,9,407,407,51.0,2739,2739,574.0,1320.35,1181.5,241.45,0
DP,6,10,584,584,81.0,2547,2547,509.0,1385.63,1247.38,253.49,0
DP,6,11,470,470,79.0,2893,2893,597.0,1417.96,1280.36,261.33,0
DP,6,12,404,404,49.0,3402,3402,708.0,1491.43,1353.71,280.01,0
DP,6,13,430,430,55.0,2880,2880,577.0,1425.47,1289.53,265.1,0
DP,6,14,688,688,100.0,2772,2772,570.0,1540.4,1404.51,291.59,0
DP,6,15,656,656,92.0,2981,2981,650.0,1650.46,1514.3,311.99,0
DP,7,2,897,897,124.0,5001,5001,1199.0,2256.47,1828.02,534.04,5
DP,7,3,779,779,114.0,5001,5001,1085.0,1788.12,1425.87,429.49,1
DP,7,4,734,507,96.0,3607,3607,1015.0,1712.31,1366.48,407.22,0
DP,7,5,813,813,135.0,3964,3964,1104.0,1751.36,1410.94,420.89,0
DP,7,6,712,712,100.0,4110,4110,1145.0,1845.63,1508.4,451.09,0
DP,7,7,620,620,81.0,3972,3972,1159.0,1861.43,1525.67,477.06,0
DP,7,8,804,804,125.0,5001,5001,1563.0,1884.13,1551.04,487.7,1
DP,7,9,990,990,170.0,4076,4076,1243.0,1978.99,1646.71,520.67,0
DP,7,10,853,853,201.0,4493,4493,1312.0,2117.72,1784.8,564.91,0
DP,7,11,986,986,177.0,4085,4085,1262.0,2154.22,1822.93,582.92,0
DP,7,12,1074,1074,201.0,4940,4940,1619.0,2414.88,2081.58,673.48,0
DP,7,13,985,985,178.0,4495,4495,1459.0,2346.56,2014.86,650.07,0
DP,7,14,987,987,173.0,4657,4657,1406.0,2360.33,2029.75,654.56,0
DP,7,15,1143,1143,213.0,5001,5001,1394.0,2469.55,2139.12,629.04,1
DP,8,2,2080,2080,464.0,5001,5001,2335.0,4013.58,3089.56,1350.85,32
DP,8,3,1445,1429,333.0,5001,5001,2259.0,3143.29,2316.78,1115.86,8
DP,8,4,1398,1398,249.0,5001,5001,2165.0,2854.82,2053.49,1021.39,1
DP,8,5,1341,1341,262.0,5001,5001,2210.0,2981.15,2185.15,1110.62,4
DP,8,6,1536,887,315.0,5001,5001,2283.0,2974.43,2184.55,1109.33,5
DP,8,7,1294,1294,284.0,5001,5001,2195.0,3069.08,2281.61,1156.3,3
DP,8,8,1449,1449,324.0,5001,5001,2249.0,3125.72,2340.4,1194.58,3
DP,8,9,1541,1541,357.0,5001,5001,2265.0,3132.05,2349.51,1189.55,4
DP,8,10,1319,1319,231.0,5001,5001,2256.0,2996.72,2216.58,1131.17,4
DP,8,11,1480,1480,288.0,5001,5001,2286.0,3256.63,2475.6,1270.97,8
DP,8,12,1641,1641,412.0,5001,5001,2271.0,3459.23,2677.58,1393.07,8
DP,8,13,1555,1555,331.0,5001,5001,2318.0,3551.28,2770.23,1460.3,14
DP,8,14,1768,1768,503.0,5001,5001,2384.0,3508.9,2729.5,1436.69,16
DP,8,15,1608,1608,402.0,5001,5001,2448.0,3631.97,2852.49,1521.04,11
DP,9,2,3982,3125,1119.0,5001,5001,3461.0,4964.12,3081.84,2778.94,94
DP,9,3,3455,2263,1118.0,5001,5001,3456.0,4787.04,2944.27,2698.52,70
DP,9,4,2855,2855,889.0,5001,5001,3333.0,4580.58,2757.37,2638.02,44
DP,9,5,2789,2558,791.0,5001,5001,3354.0,4404.21,2590.17,2520.6,43
DP,9,6,2714,2714,807.0,5001,5001,3387.0,4368.82,2559.51,2506.91,39
DP,9,7,2759,2759,856.0,5001,5001,3442.0,4334.74,2529.68,2476.04,38
DP,9,8,2766,2766,817.0,5001,5001,3365.0,4515.15,2709.25,2666.34,50
DP,9,9,2761,2761,794.0,5001,5001,3540.0,4494.99,2692.07,2702.44,47
DP,9,10,2983,2983,1134.0,5001,5001,3595.0,4631.72,2829.26,2918.91,50
DP,9,11,3333,3193,1414.0,5001,5001,3649.0,4729.08,2927.32,3068.06,58
DP,9,12,2951,2951,1021.0,5001,5001,3573.0,4634.07,2834.42,2949.99,53
DP,9,13,3035,2483,1102.0,5001,5001,3600.0,4710.8,2912.28,3090.67,62
DP,9,14,2809,2325,947.0,5001,5001,3728.0,4735.28,2937.98,3122.21,59
DP,9,15,3274,3199,1217.0,5001,5001,3814.0,4753.64,2956.59,2740.94,65
DP,10,2,5001,1179,870.0,5001,5001,1467.0,5001.0,1192.71,1183.28,100
DP,10,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,10,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,11,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,12,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,13,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,14,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
DP,15,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TA,2,2,6,6,1.0,70,70,830.0,18.54,16.8,15.47,0
TA,2,3,6,6,0.0,86,86,10.0,22.87,20.13,3.12,0
TA,2,4,6,6,0.0,124,124,16.0,22.95,20.14,3.29,0
TA,2,5,6,6,0.0,113,113,16.0,27.76,24.14,3.93,0
TA,2,6,6,6,0.0,135,135,18.0,31.38,26.59,4.27,0
TA,2,7,6,6,1.0,130,130,48.0,35.33,30.19,5.26,0
TA,2,8,6,6,0.0,156,156,21.0,35.08,29.95,4.55,0
TA,2,9,6,6,1.0,186,186,109.0,38.35,32.28,6.89,0
TA,2,10,6,6,1.0,168,168,101.0,41.64,34.93,6.42,0
TA,2,11,6,6,0.0,207,207,23.0,42.97,35.85,5.87,0
TA,2,12,6,6,1.0,262,262,37.0,51.22,41.55,6.98,0
TA,2,13,6,6,1.0,180,180,61.0,51.54,43.27,7.25,0
TA,2,14,6,6,1.0,200,200,55.0,46.59,39.27,6.7,0
TA,2,15,6,6,1.0,154,154,19.0,50.39,42.14,6.52,0
TA,3,2,6,6,1.0,68,68,10.0,18.35,17.06,2.74,0
TA,3,3,6,6,0.0,69,69,10.0,21.9,19.77,3.13,0
TA,3,4,7,7,1.0,76,76,12.0,24.63,22.19,3.56,0
TA,3,5,6,6,1.0,174,174,22.0,29.23,25.69,4.46,0
TA,3,6,7,7,1.0,186,186,25.0,33.38,28.43,4.73,0
TA,3,7,6,6,1.0,320,320,74.0,35.56,30.33,6.02,0
TA,3,8,6,6,1.0,181,181,26.0,34.6,29.97,4.88,0
TA,3,9,6,6,1.0,341,341,52.0,38.97,32.89,5.49,0
TA,3,10,6,6,1.0,129,129,18.0,39.04,33.44,5.71,0
TA,3,11,6,6,1.0,326,326,46.0,39.34,33.84,5.45,0
TA,3,12,6,6,1.0,443,443,152.0,46.61,38.95,8.15,0
TA,3,13,6,6,1.0,164,164,22.0,45.55,38.73,6.46,0
TA,3,14,6,6,1.0,308,308,81.0,60.14,49.59,8.84,0
TA,3,15,6,6,1.0,219,219,30.0,56.51,46.99,7.65,0
TA,4,2,6,6,1.0,64,64,10.0,17.34,16.21,2.7,0
TA,4,3,6,6,1.0,66,66,9.0,19.15,17.72,3.02,0
TA,4,4,7,7,1.0,97,97,13.0,24.53,22.06,3.74,0
TA,4,5,6,6,1.0,122,122,17.0,27.21,24.22,4.24,0
TA,4,6,6,6,1.0,107,107,52.0,29.51,25.54,5.06,0
TA,4,7,6,6,1.0,126,126,19.0,31.77,27.63,4.84,0
TA,4,8,6,6,1.0,184,184,59.0,38.99,33.36,6.13,0
TA,4,9,6,6,1.0,171,171,68.0,41.48,35.41,7.11,0
TA,4,10,6,6,1.0,135,135,68.0,40.69,34.64,6.54,0
TA,4,11,6,6,1.0,265,265,53.0,46.04,38.52,7.05,0
TA,4,12,6,6,1.0,148,148,23.0,43.89,37.51,6.66,0
TA,4,13,7,7,1.0,189,189,55.0,50.72,42.62,7.95,0
TA,4,14,6,6,1.0,262,262,46.0,52.42,43.9,8.05,0
TA,4,15,6,6,1.0,254,254,64.0,51.57,43.56,8.62,0
TA,5,2,6,6,1.0,104,104,24.0,18.07,16.62,3.64,0
TA,5,3,6,6,1.0,60,60,9.0,19.57,17.96,3.2,0
TA,5,4,6,6,1.0,86,86,77.0,22.38,20.06,4.72,0
TA,5,5,6,6,1.0,82,82,11.0,26.99,23.75,4.17,0
TA,5,6,7,7,1.0,155,155,21.0,34.89,30.23,5.49,0
TA,5,7,6,6,1.0,80,80,54.0,31.56,27.53,5.5,0
TA,5,8,6,6,1.0,117,117,18.0,34.91,30.35,5.72,0
TA,5,9,6,6,1.0,124,124,17.0,34.99,30.33,5.54,0
TA,5,10,6,6,1.0,159,159,61.0,40.6,34.66,6.74,0
TA,5,11,6,6,1.0,188,188,135.0,43.32,36.82,7.74,0
TA,5,12,6,6,1.0,150,150,72.0,43.98,37.42,7.5,0
TA,5,13,6,6,1.0,465,465,67.0,49.08,41.1,8.08,0
TA,5,14,6,6,1.0,222,222,36.0,53.7,45.34,8.03,0
TA,5,15,6,6,2.0,317,317,45.0,60.03,49.59,9.1,0
TA,6,2,6,6,1.0,131,131,17.0,18.15,16.64,3.28,0
TA,6,3,6,6,1.0,146,146,25.0,20.34,18.4,3.66,0
